Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,97,334,334,,,
,79,335,335,,,
,89,336,336,,,
,81,337,337,,,
,104,338,338,,,
,106,339,339,,,
,88,340,340,,,
,94,341,341,,,
,93,342,342,,,
,93,343,343,,,
,97,344,344,,,
,80,345,345,,,
,92,346,346,,,
,88,347,347,,,
,104,348,348,,,
,79,349,349,,,
,103,350,350,,,
,91,351,351,,,
,89,352,352,,,
,95,353,353,,,
,77,354,354,,,
,94,355,355,,,
,99,356,356,,,
,96,357,357,,,
,94,358,358,,,
,80,359,359,,,
,91,360,360,,,
,92,361,361,,,
,107,362,362,,,
,89,363,363,,,
,113,364,364,,,
,88,365,365,,,
,80,366,366,,,
,97,367,367,,,
,97,368,368,,,
,96,369,369,,,
,94,370,370,,,
,106,371,371,,,
,104,372,372,,,
,112,373,373,,,
,100,374,374,,,
,92,375,375,,,
,106,376,376,,,
,106,377,377,,,
,88,378,378,,,
,112,379,379,,,
,90,380,380,,,
,90,381,381,,,
,91,382,382,,,
,100,383,383,,,
,101,384,384,,,
,102,385,385,,,
,86,386,386,,,
,98,387,387,,,
,96,388,388,,,
,101,389,389,,,
,97,390,390,,,
,89,391,391,,,
,89,392,392,,,
,98,393,393,,,
,99,394,394,,,
,106,395,395,,,
,81,396,396,,,
,111,397,397,,,
,101,398,398,,,
,111,399,399,,,
,99,400,400,,,
,116,401,401,,,
,98,402,402,,,
,110,403,403,,,
,119,404,404,,,
,127,405,405,,,
,106,406,406,,,
,101,407,407,,,
,118,408,408,,,
,117,409,409,,,
,132,410,410,,,
,115,411,411,,,
,146,412,412,,,
,137,413,413,,,
,128,414,414,,,
,149,415,415,,,
,151,416,416,,,
,158,417,417,,,
,145,418,418,,,
,126,419,419,,,
,124,420,420,,,
,159,421,421,,,
,181,422,422,,,
,150,423,423,,,
,176,424,424,,,
,158,425,425,,,
,149,426,426,,,
,177,427,427,,,
,168,428,428,,,
,182,429,429,,,
,170,430,430,,,
,188,431,431,,,
,218,432,432,,,
,188,433,433,,,
,200,434,434,,,
,200,435,435,,,
,205,436,436,,,
,209,437,437,,,
,186,438,438,,,
,207,439,439,,,
,213,440,440,,,
,231,441,441,,,
,222,442,442,,,
,190,443,443,,,
,219,444,444,,,
,204,445,445,,,
,210,446,446,,,
,202,447,447,,,
,234,448,448,,,
,218,449,449,,,
,214,450,450,,,
,213,451,451,,,
,198,452,452,,,
,211,453,453,,,
,212,454,454,,,
,184,455,455,,,
,210,456,456,,,
,220,457,457,,,
,195,458,458,,,
,203,459,459,,,
,180,460,460,,,
,210,461,461,,,
,212,462,462,,,
,180,463,463,,,
,181,464,464,,,
,197,465,465,,,
,166,466,466,,,
,193,467,467,,,
,147,468,468,,,
,169,469,469,,,
,167,470,470,,,
,167,471,471,,,
,170,472,472,,,
,171,473,473,,,
,177,474,474,,,
,152,475,475,,,
,150,476,476,,,
,158,477,477,,,
,170,478,478,,,
,153,479,479,,,
,154,480,480,,,
,158,481,481,,,
,162,482,482,,,
,152,483,483,,,
,151,484,484,,,
,147,485,485,,,
,161,486,486,,,
,158,487,487,,,
,148,488,488,,,
,147,489,489,,,
,145,490,490,,,
,156,491,491,,,
,144,492,492,,,
,142,493,493,,,
,145,494,494,,,
,143,495,495,,,
,148,496,496,,,
,150,497,497,,,
,134,498,498,,,
,137,499,499,,,
,157,500,500,,,
,150,501,501,,,
,154,502,502,,,
,177,503,503,,,
,152,504,504,,,
,138,505,505,,,
,139,506,506,,,
,150,507,507,,,
,141,508,508,,,
,151,509,509,,,
,160,510,510,,,
,24767,511,511,,,
