Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,2,382,382,,,
,1,383,383,,,
,0,384,384,,,
,1,385,385,,,
,2,386,386,,,
,2,387,387,,,
,4,388,388,,,
,3,389,389,,,
,4,390,390,,,
,0,391,391,,,
,2,392,392,,,
,6,393,393,,,
,5,394,394,,,
,4,395,395,,,
,6,396,396,,,
,1,397,397,,,
,3,398,398,,,
,2,399,399,,,
,7,400,400,,,
,5,401,401,,,
,3,402,402,,,
,4,403,403,,,
,4,404,404,,,
,3,405,405,,,
,2,406,406,,,
,2,407,407,,,
,5,408,408,,,
,2,409,409,,,
,7,410,410,,,
,3,411,411,,,
,5,412,412,,,
,3,413,413,,,
,1,414,414,,,
,3,415,415,,,
,5,416,416,,,
,7,417,417,,,
,2,418,418,,,
,3,419,419,,,
,3,420,420,,,
,2,421,421,,,
,4,422,422,,,
,2,423,423,,,
,0,424,424,,,
,2,425,425,,,
,0,426,426,,,
,2,427,427,,,
,1,428,428,,,
,3,429,429,,,
,0,430,430,,,
,3,431,431,,,
,1,432,432,,,
,2,433,433,,,
,0,434,434,,,
,2,435,435,,,
,1,436,436,,,
,2,437,437,,,
,3,438,438,,,
,1,439,439,,,
,2,440,440,,,
,1,441,441,,,
,1,442,442,,,
,2,443,443,,,
,1,444,444,,,
,1,445,445,,,
,3,446,446,,,
,0,447,447,,,
,1,448,448,,,
,1,449,449,,,
,0,450,450,,,
,0,451,451,,,
,0,452,452,,,
,0,453,453,,,
,0,454,454,,,
,1,455,455,,,
,1,456,456,,,
,3,457,457,,,
,0,458,458,,,
,0,459,459,,,
,0,460,460,,,
,0,461,461,,,
,0,462,462,,,
,0,463,463,,,
,1,464,464,,,
,0,465,465,,,
,0,466,466,,,
,0,467,467,,,
,1,468,468,,,
,0,469,469,,,
,0,470,470,,,
,1,471,471,,,
,0,472,472,,,
,2,473,473,,,
,0,474,474,,,
,0,475,475,,,
,0,476,476,,,
,0,477,477,,,
,1,478,478,,,
,1,479,479,,,
,0,480,480,,,
,0,481,481,,,
,1,482,482,,,
,0,483,483,,,
,0,484,484,,,
,0,485,485,,,
,3,486,486,,,
,1,487,487,,,
,0,488,488,,,
,0,489,489,,,
,1,490,490,,,
,0,491,491,,,
,0,492,492,,,
,0,493,493,,,
,1,494,494,,,
,1,495,495,,,
,0,496,496,,,
,0,497,497,,,
,0,498,498,,,
,0,499,499,,,
,0,500,500,,,
,0,501,501,,,
,0,502,502,,,
,0,503,503,,,
,0,504,504,,,
,0,505,505,,,
,1,506,506,,,
,0,507,507,,,
,0,508,508,,,
,0,509,509,,,
,0,510,510,,,
,7,511,511,,,
