Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,0,,,625.1015625
1.001,0,1,1,1016.36700250185,7.11456901751296,632.0859375
2.001,0,2,2,1148.80424375686,8.04162970629804,639.0703125
3.001,0,3,3,1143.30800717713,8.00315605023994,632.0859375
4.001,33,4,4,1107.41319274554,7.75189234921881,637.90625
5.001,77,5,5,1053.06679042793,7.37146753299554,637.518229166667
6,83,6,6,1155.95481868023,8.09168373076161,642.950520833333
7.001,82,7,7,1132.84482547026,7.92991377829183,641.786458333333
8,83,8,8,1097.32190149004,7.68125331043026,637.518229166667
9.001,82,9,9,1055.31775728758,7.38722430101306,632.861979166667
10.001,98,10,10,1137.68838715076,7.96381871005531,636.7421875
11.001,103,11,11,1141.70760868142,7.99195326076992,630.533854166667
12.001,123,12,12,1166.08189077826,8.16257323544785,629.7578125
13.001,118,13,13,1117.82964276244,7.8248074993371,635.578125
14.001,110,14,14,1115.12833749914,7.80589836249401,632.0859375
15.001,144,15,15,1094.6749621596,7.6627247351172,637.130208333333
16.001,141,16,16,1087.18707871501,7.61030955100505,642.5625
17,136,17,17,1130.65119410662,7.91455835874632,635.966145833333
18,137,18,18,1098.5942296188,7.6901596073316,632.473958333333
19,155,19,19,1149.81897010404,8.04873279072829,634.802083333333
19.999,147,20,20,1124.60357723902,7.87222504067316,632.0859375
21.001,164,21,21,1075.71276783446,7.52998937484121,633.638020833333
22.001,153,22,22,1123.19136908519,7.86233958359632,631.309895833333
23,157,23,23,1116.52893644172,7.81570255509201,634.802083333333
24.001,163,24,24,1112.53167888934,7.78772175222539,637.518229166667
25.001,162,25,25,1107.70088839809,7.75390621878661,627.817708333333
26.001,165,26,26,1075.23038613085,7.52661270291595,630.921875
27.001,187,27,27,1088.04273201874,7.61629912413115,633.25
28,187,28,28,1034.74219543445,7.24319536804117,634.4140625
29.001,155,29,29,1156.64584704142,8.09652092928994,637.130208333333
30.001,157,30,30,1149.95221482351,8.04966550376454,633.638020833333
31,159,31,31,1113.89818970546,7.79728732793823,643.7265625
32.001,185,32,32,1162.02045155995,8.13414316091963,638.294270833333
33.001,188,33,33,1111.96953203482,7.78378672424375,633.638020833333
34,182,34,34,1070.12188688292,7.49085320818041,641.010416666667
35,185,35,35,1123.11514102352,7.86180598716466,638.294270833333
36,195,36,36,1123.9898224606,7.86792875722418,640.622395833333
37,187,37,37,1143.17564183006,8.00222949281041,633.638020833333
38.001,210,38,38,1117.17226796372,7.82020587574604,630.921875
39,194,39,39,1117.79273861022,7.82454917027156,634.4140625
40.001,212,40,40,1107.20682812341,7.75044779686386,638.294270833333
41,201,41,41,1147.70559984783,8.03393919893482,638.294270833333
42.001,198,42,42,1105.66542519829,7.73965797638805,639.0703125
43,168,43,43,1132.26923343674,7.92588463405718,635.578125
44.001,187,44,44,1101.57966523995,7.71105765667968,636.354166666667
45.001,204,45,45,1135.85024275329,7.95095169927304,634.026041666667
46.001,191,46,46,1126.01801628826,7.88212611401782,639.458333333333
47.001,203,47,47,1170.55548743974,8.19388841207818,638.294270833333
48.001,179,48,48,1072.08673470237,7.5046071429166,633.638020833333
49.001,196,49,49,1082.40416971697,7.57682918801881,634.4140625
50,189,50,50,1122.13469571596,7.85494287001169,626.265625
51,180,51,51,1150.9933261274,8.05695328289183,637.130208333333
52.001,179,52,52,1105.88345542834,7.74118418799841,636.354166666667
53.001,160,53,53,1128.92200590588,7.90245404134117,633.25
54,187,54,54,1106.61160338399,7.7462812236879,635.578125
55,191,55,55,1148.35707196934,8.03849950378536,632.0859375
56,188,56,56,1123.07275909949,7.86150931369644,634.4140625
57,225,57,57,1170.87103704547,8.1960972593183,642.174479166667
58.001,250,58,58,1119.60465515621,7.83723258609349,635.190104166667
59.001,301,59,59,1126.4298901025,7.88500923071747,633.638020833333
60,300,60,60,1056.37116088977,7.39459812622836,634.802083333333
61,337,61,61,1149.85240601066,8.04896684207465,635.966145833333
62.001,300,62,62,1103.63404056045,7.72543828392318,633.638020833333
63.001,339,63,63,1149.41022484241,8.04587157389686,629.369791666667
64.001,315,64,64,1167.10302907278,8.16972120350944,636.7421875
65,270,65,65,1136.74650142749,7.95722550999241,634.802083333333
66.001,227,66,66,1157.90479846628,8.10533358926397,632.0859375
67.001,263,67,67,1060.67658726919,7.42473611088435,630.145833333333
68.001,219,68,68,1117.84710453582,7.82492973175072,639.846354166667
69,262,69,69,1138.9138558195,7.9723969907365,627.4296875
70,248,70,70,1121.94052274021,7.85358365918149,635.966145833333
71,246,71,71,1123.35739476897,7.86350176338278,635.966145833333
72.001,195,72,72,1081.98099901109,7.57386699307763,635.578125
73,216,73,73,1130.76434337914,7.91535040365399,632.0859375
74,194,74,74,1090.20643053217,7.63144501372518,639.458333333333
75.001,188,75,75,1089.07317270438,7.62351220893068,639.846354166667
76.001,197,76,76,1135.70322743843,7.94992259206901,633.25
76.999,206,77,77,1116.11094142758,7.81277658999305,637.90625
78,187,78,78,1116.72532619813,7.81707728338692,635.578125
79.001,184,79,79,1171.30418003489,8.19912926024425,630.145833333333
80,210,80,80,1099.81888046451,7.69873216325158,632.0859375
81,201,81,81,1137.85925269401,7.96501476885805,636.7421875
82.001,223,82,82,1129.62620668821,7.90738344681745,633.638020833333
83,198,83,83,1156.00838611521,8.09205870280646,635.966145833333
84.001,205,84,84,1164.31064873636,8.1501745411545,630.533854166667
85,196,85,85,1106.86761863281,7.74807333042968,630.145833333333
86,219,86,86,1157.87199339823,8.1051039537876,627.817708333333
87.001,215,87,87,1155.49999683653,8.08849997785569,631.697916666667
88,213,88,88,1115.28057693331,7.80696403853316,637.130208333333
89,225,89,89,1131.32052889035,7.91924370223244,634.026041666667
90,237,90,90,1092.24581557725,7.64572070904073,632.473958333333
91.001,212,91,91,1134.05125911691,7.93835881381838,630.533854166667
92.001,238,92,92,1099.27239481871,7.69490676373098,629.369791666667
93.001,223,93,93,1152.98247466639,8.07087732266469,634.4140625
94.001,225,94,94,1110.77554348446,7.77542880439123,634.802083333333
95,203,95,95,1101.34121332959,7.70938849330715,637.130208333333
96.001,208,96,96,1131.51220508839,7.9205854356187,634.4140625
97,237,97,97,1083.71189034076,7.58598323238535,637.90625
98,239,98,98,1152.00008523469,8.06400059664282,634.026041666667
99.001,221,99,99,1106.66766714456,7.7466736700119,635.578125
,201,100,100,,,
,241,101,101,,,
,235,102,102,,,
,191,103,103,,,
,237,104,104,,,
,238,105,105,,,
,229,106,106,,,
,215,107,107,,,
,207,108,108,,,
,236,109,109,,,
,231,110,110,,,
,220,111,111,,,
