Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,1,0,0,,,683.3046875
1,1,1,1,4569.43930572518,31.9860751400763,683.692708333333
2.001,8,2,2,4835.10413685586,33.845728957991,685.244791666667
3,37,3,3,4812.24877855804,33.6857414499062,678.6484375
4,128,4,4,4771.03265412969,33.3972285789078,683.692708333333
5,261,5,5,4784.33173395192,33.4903221376634,683.3046875
6,311,6,6,4676.3630800137,32.7345415600959,691.065104166667
7.001,345,7,7,4768.49473648485,33.379463155394,684.080729166667
8,380,8,8,4827.23805710996,33.7906663997697,677.872395833333
9.001,352,9,9,4800.9281527488,33.6064970692416,676.3203125
10,421,10,10,4826.13573778988,33.7829501645292,683.692708333333
11.001,433,11,11,4780.82170972737,33.4657519680916,683.692708333333
12,416,12,12,4795.38713791073,33.5677099653751,693.78125
13.001,429,13,13,4809.03658966987,33.6632561276891,686.796875
14.001,434,14,14,4784.23085518987,33.4896159863291,684.46875
15.001,480,15,15,4795.61318373386,33.569292286137,686.408854166667
16.001,491,16,16,4751.81469386642,33.2627028570649,685.244791666667
17.001,473,17,17,4803.74874127505,33.6262411889253,689.513020833333
18,448,18,18,4696.42327922131,32.8749629545492,674.380208333333
19.001,547,19,19,4788.94205380115,33.522594376608,676.708333333333
20.001,546,20,20,4723.28872449538,33.0630210714677,694.557291666667
21,554,21,21,4796.63096019457,33.576416721362,683.692708333333
22.001,573,22,22,4827.80141923368,33.7946099346358,691.453125
23.001,537,23,23,4798.22200607708,33.5875540425396,682.916666666667
24,536,24,24,4851.28729440978,33.9590110608684,686.796875
25,607,25,25,4808.35011824983,33.6584508277488,689.513020833333
26,626,26,26,4763.34464665221,33.3434125265655,691.453125
27.001,590,27,27,4785.43212452084,33.4980248716459,677.484375
28.001,606,28,28,4782.52862749971,33.4777003924979,677.872395833333
29.001,605,29,29,4722.09514065677,33.0546659845974,684.856770833333
30.001,663,30,30,4819.85312944433,33.7389719061103,687.572916666667
31.001,662,31,31,4749.42083645765,33.2459458552035,684.856770833333
32.001,711,32,32,4848.24008884775,33.9376806219342,683.692708333333
33.001,654,33,33,4649.93278533178,32.5495294973224,684.080729166667
34,674,34,34,4841.09978239479,33.8876984767635,689.901041666667
35.001,687,35,35,4829.19699859133,33.8043789901393,688.736979166667
36,731,36,36,4648.12167851929,32.5368517496351,673.216145833333
37,705,37,37,4796.84207896468,33.5778945527528,686.020833333333
38.001,772,38,38,4682.3039555864,32.7761276891048,683.692708333333
39,797,39,39,4663.93288344145,32.6475301840901,682.528645833333
40,750,40,40,4737.45416870475,33.1621791809333,675.932291666667
41.001,767,41,41,4809.22987878659,33.6646091515061,688.736979166667
42,716,42,42,4751.60549695538,33.2612384786877,686.796875
43,726,43,43,4753.93241162203,33.2775268813542,683.692708333333
44.001,729,44,44,4809.05519220842,33.6633863454589,686.408854166667
45,680,45,45,4802.39397951904,33.6167578566333,682.916666666667
46,712,46,46,4789.43864300238,33.5260705010167,682.140625
47.001,708,47,47,4837.24724407495,33.8607307085246,682.140625
48,754,48,48,4730.45787073414,33.113205095139,682.528645833333
49,780,49,49,4729.17422173763,33.1042195521634,686.796875
50.001,670,50,50,4834.42446106814,33.840971227477,682.916666666667
51.001,791,51,51,4857.28683493332,34.0010078445332,690.2890625
52,698,52,52,4746.57745073801,33.2260421551661,686.408854166667
53.001,720,53,53,4795.2204700677,33.5665432904739,683.3046875
54,696,54,54,4731.32860170863,33.1193002119604,680.9765625
55,761,55,55,4830.42528135828,33.8129769695079,679.8125
56.001,776,56,56,4835.24493287445,33.8467145301212,675.932291666667
57.001,859,57,57,4780.18637730161,33.4613046411113,687.184895833333
58,892,58,58,4804.61420624598,33.6322994437218,680.200520833333
59.001,987,59,59,4824.23802856477,33.7696661999534,677.484375
60.001,1096,60,60,4829.42560725204,33.8059792507642,679.424479166667
61,1263,61,61,4814.98818166554,33.7049172716588,685.6328125
62.001,1440,62,62,4709.2529833772,32.9647708836404,685.6328125
63.001,1515,63,63,4810.21054838504,33.6714738386953,682.140625
64,1567,64,64,4847.94951477804,33.9356466034463,680.200520833333
65.001,1416,65,65,4813.22582394721,33.6925807676305,672.440104166667
66.001,1267,66,66,4745.32504926202,33.2172753448341,684.080729166667
67,1100,67,67,4809.47066262842,33.6662946383989,673.9921875
68.001,1080,68,68,4808.05156314765,33.6563609420335,684.080729166667
69.001,1016,69,69,4772.6714371198,33.4087000598386,684.46875
70,1023,70,70,4742.92257787408,33.2004580451186,688.736979166667
71.001,981,71,71,4819.03844415678,33.7332691090975,681.752604166667
72.001,999,72,72,4837.2607975036,33.8608255825252,683.3046875
73,987,73,73,4746.81752256321,33.2277226579424,685.244791666667
74,887,74,74,4794.47871190471,33.561350983333,679.036458333333
75.001,778,75,75,4770.20844219822,33.3914590953876,685.6328125
76,749,76,76,4783.51008151399,33.4845705705979,693.005208333333
77,668,77,77,4768.21568465773,33.3775097926041,675.544270833333
78.001,724,78,78,4778.10462150316,33.4467323505221,688.736979166667
79.001,717,79,79,4741.05086623242,33.1873560636269,695.333333333333
80,739,80,80,4787.95691149686,33.515698380478,684.856770833333
81.001,692,81,81,4776.84409833237,33.4379086883266,675.932291666667
82,715,82,82,4799.36243332078,33.5955370332455,676.3203125
83,680,83,83,4823.23928750549,33.7626750125384,686.020833333333
84.001,695,84,84,4705.63363610907,32.9394354527635,674.768229166667
85,648,85,85,4820.24595362517,33.7417216753762,696.497395833333
86,693,86,86,4814.60655692562,33.7022458984793,686.408854166667
87.001,705,87,87,4821.23553116497,33.7486487181548,686.020833333333
88.001,688,88,88,4743.42044099315,33.2039430869521,693.005208333333
89,722,89,89,4804.64408213754,33.6325085749628,680.200520833333
90.001,708,90,90,4828.22815334333,33.7975970734033,680.588541666667
91,693,91,91,4762.86764563156,33.3400735194209,682.140625
92,705,92,92,4817.03770912144,33.7192639638501,691.453125
93.001,744,93,93,4746.72581401629,33.227080698114,679.036458333333
94,726,94,94,4770.18977826945,33.3913284478862,683.3046875
95,728,95,95,4788.99522753236,33.5229665927265,684.856770833333
96.001,777,96,96,4792.551690657,33.547861834599,683.3046875
97,732,97,97,4785.43851141373,33.4980695798961,693.393229166667
98,749,98,98,4717.16427379486,33.020149916564,679.036458333333
99.001,687,99,99,4809.05679417237,33.6633975592066,685.6328125
,731,100,100,,,
,723,101,101,,,
,754,102,102,,,
,706,103,103,,,
,753,104,104,,,
,752,105,105,,,
,728,106,106,,,
,718,107,107,,,
,765,108,108,,,
,732,109,109,,,
,774,110,110,,,
,723,111,111,,,
,750,112,112,,,
,769,113,113,,,
,776,114,114,,,
,753,115,115,,,
,799,116,116,,,
,792,117,117,,,
,800,118,118,,,
,807,119,119,,,
,799,120,120,,,
,814,121,121,,,
,803,122,122,,,
,790,123,123,,,
,768,124,124,,,
,857,125,125,,,
,747,126,126,,,
,807,127,127,,,
,873,128,128,,,
,876,129,129,,,
,812,130,130,,,
,820,131,131,,,
,785,132,132,,,
,824,133,133,,,
,830,134,134,,,
,854,135,135,,,
,877,136,136,,,
,903,137,137,,,
,956,138,138,,,
,913,139,139,,,
,945,140,140,,,
,938,141,141,,,
,987,142,142,,,
,942,143,143,,,
,1038,144,144,,,
,979,145,145,,,
,990,146,146,,,
,957,147,147,,,
,967,148,148,,,
,956,149,149,,,
,962,150,150,,,
,969,151,151,,,
,947,152,152,,,
,1004,153,153,,,
,950,154,154,,,
,980,155,155,,,
,923,156,156,,,
,901,157,157,,,
,969,158,158,,,
,935,159,159,,,
,1004,160,160,,,
,941,161,161,,,
,905,162,162,,,
,937,163,163,,,
,991,164,164,,,
,944,165,165,,,
,968,166,166,,,
,911,167,167,,,
,958,168,168,,,
,981,169,169,,,
,1001,170,170,,,
,987,171,171,,,
,957,172,172,,,
,958,173,173,,,
