MIN=0	0	0	0	0	0
MAX=100	2154.43469003188	511	511	1000	2000
SCALE=100	5	100	500	500	500
DEC=0	0	0	1	0	0
DEF="Time" t / s	"Events" N	"Channel" n	"Energy" E / keV	"Rate" R / 1/s	"Voltage" U / V
	114	143	143		
	141	144	144		
	120	145	145		
	145	146	146		
	132	147	147		
	148	148	148		
	121	149	149		
	137	150	150		
	148	151	151		
	154	152	152		
	141	153	153		
	142	154	154		
	151	155	155		
	133	156	156		
	164	157	157		
	132	158	158		
	148	159	159		
	162	160	160		
	161	161	161		
	142	162	162		
	162	163	163		
	156	164	164		
	160	165	165		
	164	166	166		
	148	167	167		
	145	168	168		
	166	169	169		
	139	170	170		
	192	171	171		
	173	172	172		
	166	173	173		
	175	174	174		
	144	175	175		
	173	176	176		
	163	177	177		
	164	178	178		
	156	179	179		
	157	180	180		
	156	181	181		
	175	182	182		
	161	183	183		
	168	184	184		
	171	185	185		
	159	186	186		
	172	187	187		
	157	188	188		
	146	189	189		
	141	190	190		
	163	191	191		
	176	192	192		
	143	193	193		
	174	194	194		
	145	195	195		
	171	196	196		
	134	197	197		
	139	198	198		
	169	199	199		
	158	200	200		
	184	201	201		
	154	202	202		
	160	203	203		
	190	204	204		
	162	205	205		
	152	206	206		
	173	207	207		
	169	208	208		
	148	209	209		
	148	210	210		
	154	211	211		
	147	212	212		
	194	213	213		
	174	214	214		
	168	215	215		
	168	216	216		
	163	217	217		
	161	218	218		
	159	219	219		
	159	220	220		
	182	221	221		
	192	222	222		
	158	223	223		
	173	224	224		
	208	225	225		
	173	226	226		
	174	227	227		
	175	228	228		
	159	229	229		
	183	230	230		
	177	231	231		
	189	232	232		
	180	233	233		
	174	234	234		
	205	235	235		
	176	236	236		
	184	237	237		
	207	238	238		
	188	239	239		
	213	240	240		
	232	241	241		
	229	242	242		
	214	243	243		
	235	244	244		
	248	245	245		
	215	246	246		
	242	247	247		
	269	248	248		
	278	249	249		
	253	250	250		
	288	251	251		
	314	252	252		
	282	253	253		
	344	254	254		
	362	255	255		
	390	256	256		
	334	257	257		
	326	258	258		
	351	259	259		
	368	260	260		
	361	261	261		
	384	262	262		
	387	263	263		
	389	264	264		
	417	265	265		
	391	266	266		
	374	267	267		
	369	268	268		
	387	269	269		
	358	270	270		
	357	271	271		
	371	272	272		
	357	273	273		
	371	274	274		
	355	275	275		
	298	276	276		
	294	277	277		
	321	278	278		
	298	279	279		
	303	280	280		
	329	281	281		
	282	282	282		
	276	283	283		
	249	284	284		
	279	285	285		
	291	286	286		
	298	287	287		
	281	288	288		
	284	289	289		
	278	290	290		
	270	291	291		
	284	292	292		
	271	293	293		
	272	294	294		
	268	295	295		
	253	296	296		
	237	297	297		
	272	298	298		
	239	299	299		
	247	300	300		
	236	301	301		
	210	302	302		
	225	303	303		
	254	304	304		
	247	305	305		
	253	306	306		
	222	307	307		
	199	308	308		
	211	309	309		
	175	310	310		
	208	311	311		
	202	312	312		
	183	313	313		
	200	314	314		
	198	315	315		
	191	316	316		
	202	317	317		
	190	318	318		
	204	319	319		
	192	320	320		
	203	321	321		
	172	322	322		
	204	323	323		
	199	324	324		
	217	325	325		
	199	326	326		
	171	327	327		
	189	328	328		
	193	329	329		
	188	330	330		
	197	331	331		
	170	332	332		
	170	333	333		
	185	334	334		
	199	335	335		
	190	336	336		
	200	337	337		
	211	338	338		
	193	339	339		
	191	340	340		
	176	341	341		
	205	342	342		
	190	343	343		
	194	344	344		
	207	345	345		
	195	346	346		
	197	347	347		
	198	348	348		
	202	349	349		
	180	350	350		
	182	351	351		
	220	352	352		
	187	353	353		
	187	354	354		
	189	355	355		
	190	356	356		
	178	357	357		
	198	358	358		
	187	359	359		
	198	360	360		
	217	361	361		
	183	362	362		
	185	363	363		
	216	364	364		
	197	365	365		
	216	366	366		
	231	367	367		
	228	368	368		
	216	369	369		
	206	370	370		
	206	371	371		
	209	372	372		
	210	373	373		
	205	374	374		
	197	375	375		
	220	376	376		
	199	377	377		
	200	378	378		
	205	379	379		
	201	380	380		
	191	381	381		
	210	382	382		
	197	383	383		
	204	384	384		
	202	385	385		
	201	386	386		
	219	387	387		
	205	388	388		
	226	389	389		
	188	390	390		
	198	391	391		
	212	392	392		
	222	393	393		
	194	394	394		
	216	395	395		
	190	396	396		
	229	397	397		
	222	398	398		
	217	399	399		
	247	400	400		
	223	401	401		
	201	402	402		
	238	403	403		
	186	404	404		
	230	405	405		
	217	406	406		
	217	407	407		
	218	408	408		
	233	409	409		
	239	410	410		
	225	411	411		
	202	412	412		
	213	413	413		
	217	414	414		
	216	415	415		
	235	416	416		
	221	417	417		
	216	418	418		
	200	419	419		
	236	420	420		
	183	421	421		
	225	422	422		
	208	423	423		
	207	424	424		
	230	425	425		
	212	426	426		
	216	427	427		
	213	428	428		
	196	429	429		
	234	430	430		
	237	431	431		
	229	432	432		
	233	433	433		
	213	434	434		
	235	435	435		
	209	436	436		
	256	437	437		
	212	438	438		
	250	439	439		
	209	440	440		
	252	441	441		
	235	442	442		
	235	443	443		
	209	444	444		
	221	445	445		
	245	446	446		
	231	447	447		
	267	448	448		
	236	449	449		
	208	450	450		
	210	451	451		
	276	452	452		
	256	453	453		
	245	454	454		
	214	455	455		
	227	456	456		
	230	457	457		
	249	458	458		
	216	459	459		
	207	460	460		
	210	461	461		
	255	462	462		
	229	463	463		
	237	464	464		
	208	465	465		
	258	466	466		
	237	467	467		
	230	468	468		
	232	469	469		
	249	470	470		
	233	471	471		
	260	472	472		
	241	473	473		
	248	474	474		
	244	475	475		
	265	476	476		
	268	477	477		
	233	478	478		
	263	479	479		
	243	480	480		
	240	481	481		
	243	482	482		
	256	483	483		
	261	484	484		
	265	485	485		
	265	486	486		
	240	487	487		
	287	488	488		
	268	489	489		
	263	490	490		
	270	491	491		
	246	492	492		
	235	493	493		
	255	494	494		
	281	495	495		
	276	496	496		
	286	497	497		
	242	498	498		
	246	499	499		
	262	500	500		
	268	501	501		
	261	502	502		
	290	503	503		
	262	504	504		
	284	505	505		
	312	506	506		
	287	507	507		
	298	508	508		
	293	509	509		
	267	510	510		
	22276	511	511		
