Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,619.28125
1,0,1,-23.2637464490117,14.8044908365489,0.103631435855842,619.669270833333
2,0,2,-21.6012011133737,9.00623772024504,0.0630436640417153,619.28125
3,0,3,-19.9386557777357,13.3177707783027,0.0932243954481191,620.057291666667
4,1,4,-18.2761104420976,14.0092208691761,0.0980645460842326,620.4453125
5,2,5,-16.6135651064596,14.4244089404262,0.100970862582983,619.28125
6,2,6,-14.9510197708215,11.0169164752477,0.0771184153267342,619.28125
6.999,3,7,-13.2884744351835,8.87191002463729,0.0621033701724611,619.28125
8.001,2,8,-11.6259290995454,10.0106904162956,0.0700748329140689,620.4453125
9,3,9,-9.96338376390739,21.0365636512823,0.147255945558976,619.28125
10.001,1,10,-8.30083842826934,14.4250699726856,0.100975489808799,619.669270833333
11.001,2,11,-6.63829309263129,7.77378291711204,0.0544164804197843,620.057291666667
12,1,12,-4.97574775699325,16.6385013812729,0.11646950966891,619.669270833333
13.001,2,13,-3.3132024213552,9.02184549668567,0.0631529184767997,619.28125
14,3,14,-1.65065708571716,9.99492479929636,0.0699644735950745,619.28125
15,1,15,0.0118882499208794,11.0837220025182,0.0775860540176275,620.057291666667
16,4,16,1.67443358555892,13.0275114987831,0.0911925804914819,620.4453125
16.999,4,17,3.33697892119698,15.9956491834221,0.111969544283955,619.28125
18,5,18,4.99952425683502,12.0100199596523,0.0840701397175664,619.669270833333
19.001,1,19,6.66206959247306,9.98188177547953,0.0698731724283567,619.28125
19.999,2,20,8.3246149281111,11.109444694407,0.0777661128608487,619.28125
21,8,21,9.98716026374915,9.00375906941148,0.0630263134858804,619.28125
22.001,4,22,11.6497055993872,10.9953115991341,0.0769671811939389,619.28125
23,5,23,13.3122509350252,10.0026607077483,0.0700186249542378,619.28125
24.001,3,24,14.9747962706633,15.0052713518259,0.105036899462781,619.28125
25.001,3,25,16.6373416063013,10.9971704280489,0.0769801929963421,619.28125
26.001,0,26,18.2998869419394,10.0085983868742,0.0700601887081191,619.28125
27,5,27,19.9624322775774,24.4241994968615,0.17096939647803,619.28125
28.001,8,28,21.6249776132155,8.98655521474322,0.0629058865032026,619.28125
29,5,29,23.2875229488535,15.0074962443741,0.105052473710618,619.669270833333
30,4,30,24.9500682844916,9.99779604140598,0.0699845722898419,619.28125
31,2,31,26.6126136201296,10.0048593601912,0.0700340155213387,619.669270833333
32,6,32,28.2751589557676,12.0127647638381,0.0840893533468664,619.28125
