Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,621.609375
1,0,1,-23.2637464490117,10.6099129690059,0.0742693907830413,623.161458333333
2.001,0,2,-21.6012011133737,19.9864980102331,0.139905486071632,622.7734375
3.001,0,3,-19.9386557777357,14.4253212768717,0.100977248938102,623.161458333333
4.001,0,4,-18.2761104420976,22.0327936100091,0.154229555270064,622.7734375
5.001,9,5,-16.6135651064596,18.884553834642,0.132191876842494,622.385416666667
6.001,4,6,-14.9510197708215,16.0052641313728,0.11203684891961,622.385416666667
7,7,7,-13.2884744351835,12.2126759804975,0.0854887318634823,622.385416666667
7.999,5,8,-11.6259290995454,14.0002688051611,0.0980018816361274,621.609375
9.001,2,9,-9.96338376390739,16.6480153401473,0.116536107381031,622.385416666667
10.001,8,10,-8.30083842826934,11.109312636832,0.0777651884578241,622.385416666667
11,4,11,-6.63829309263129,17.7756012541575,0.124429208779103,622.7734375
12.001,4,12,-4.97574775699325,24.0120804776883,0.168084563343818,622.7734375
13,2,13,-3.3132024213552,12.2167681139687,0.0855173767977807,623.161458333333
14,5,14,-1.65065708571716,16.0276781974792,0.112193747382355,622.7734375
15,6,15,0.0118882499208794,16.6503474761015,0.11655243233271,622.7734375
16.001,8,16,1.67443358555892,12.2146857611076,0.0855028003277533,622.7734375
17.001,6,17,3.33697892119698,15.0136699464863,0.105095689625404,623.549479166667
18,5,18,4.99952425683502,21.0887897987086,0.14762152859096,623.161458333333
19,4,19,6.66206959247306,9.99949224800474,0.0699964457360332,622.7734375
20.001,5,20,8.3246149281111,16.0150044576764,0.112105031203735,623.549479166667
21.001,8,21,9.98716026374915,9.991087949549,0.069937615646843,623.161458333333
22,4,22,11.6497055993872,18.0310368236846,0.126217257765792,622.385416666667
23.001,8,23,13.3122509350252,17.7522047406153,0.124265433184307,622.385416666667
24,4,24,14.9747962706633,13.0054024441753,0.0910378171092272,622.385416666667
25,7,25,16.6373416063013,17.7598915936217,0.124319241155352,621.997395833333
26,3,26,18.2998869419394,16.6644428893433,0.116651100225403,622.7734375
27.001,8,27,19.9624322775774,15.9949248103577,0.111964473672504,623.161458333333
28.001,13,28,21.6249776132155,22.0142432153603,0.154099702507522,623.161458333333
29.001,7,29,23.2875229488535,18.866006519204,0.132062045634428,622.7734375
30,9,30,24.9500682844916,10.996415168655,0.0769749061805851,623.161458333333
31,12,31,26.6126136201296,19.0251950658257,0.13317636546078,622.7734375
32.001,5,32,28.2751589557676,21.9923972282782,0.153946780597947,622.7734375
33.001,9,33,29.9377042914057,24.4276789141497,0.170993752399048,623.549479166667
34,10,34,31.6002496270437,10.9955204249789,0.076968642974852,622.7734375
35,17,35,33.2627949626818,18.8883411269962,0.132218387888973,623.161458333333
36.001,7,36,34.9253402983198,19.9910260284158,0.139937182198911,623.161458333333
37,5,37,36.5878856339579,11.0067889874475,0.0770475229121322,622.385416666667
38,10,38,38.2504309695959,22.189305620074,0.155325139340518,621.997395833333
39.001,10,39,39.912976305234,14.4363440513934,0.101054408359754,621.997395833333
40,12,40,41.575521640872,14.0251625441204,0.0981761378088429,621.609375
41,13,41,43.23806697651,13.3257080670505,0.0932799564693537,621.997395833333
42,11,42,44.9006123121481,13.989250659793,0.0979247546185511,622.385416666667
43.001,17,43,46.5631576477861,23.3192252020861,0.163234576414603,622.385416666667
44.001,14,44,48.2257029834242,22.2189634409176,0.155532744086423,622.385416666667
45.001,12,45,49.8882483190622,21.0603611009514,0.14742252770666,623.549479166667
46,13,46,51.5507936547003,13.3180279596459,0.0932261957175215,622.7734375
47.001,14,47,53.2133389903383,20.9916495218202,0.146941546652742,623.161458333333
48.001,19,48,54.8758843259764,23.0062807146351,0.161043965002446,623.549479166667
49,8,49,56.5384296616144,18.8770424959981,0.132139297471986,623.161458333333
50.001,18,50,58.2009749972525,13.9988436955108,0.0979919058685752,622.7734375
51,9,51,59.8635203328905,13.3170702312321,0.0932194916186244,622.7734375
52.001,18,52,61.5260656685285,9.99896610690455,0.0699927627483318,622.7734375
53.001,18,53,63.1886110041666,16.6593828142918,0.116615679700042,622.7734375
54,17,54,64.8511563398046,19.0291431327077,0.133204001928954,622.7734375
54.999,20,55,66.5137016754427,19.981310813952,0.139869175697664,622.7734375
56,19,56,68.1762470110807,13.0186479112681,0.0911305353788767,622.7734375
57,22,57,69.8387923467188,19.9788956265864,0.139852269386105,621.609375
58.001,30,58,71.5013376823568,14.4362719105129,0.10105390337359,621.997395833333
59,37,59,73.1638830179949,12.9918489139914,0.0909429423979395,621.609375
60,43,60,74.8264283536329,17.0501649954496,0.119351154968147,622.7734375
61,43,61,76.4889736892709,7.75500563456552,0.0542850394419587,622.7734375
62.001,45,62,78.151519024909,17.0196048828646,0.119137234180052,622.7734375
63.001,46,63,79.814064360547,15.5455960103782,0.108819172072648,622.7734375
64,41,64,81.4766096961851,13.3275728601749,0.0932930100212242,623.549479166667
65,43,65,83.1391550318231,16.0023779533639,0.112016645673547,623.161458333333
65.999,34,66,84.8017003674612,21.0253586851101,0.147177510795771,623.161458333333
67.001,35,67,86.4642457030992,12.2125322563508,0.0854877257944558,623.549479166667
68.001,19,68,88.1267910387373,16.6599786108088,0.116619850275662,623.549479166667
69.001,29,69,89.7893363743753,15.9949056225592,0.111964339357914,622.7734375
70,29,70,91.4518817100133,18.8887482726517,0.132221237908562,621.609375
71.001,27,71,93.1144270456514,18.0126701121569,0.126088690785098,623.161458333333
72.001,28,72,94.7769723812894,8.88867457306863,0.0622207220114804,622.385416666667
73,34,73,96.4395177169275,18.8829030086352,0.132180321060446,622.7734375
74.001,25,74,98.1020630525655,18.8803717434135,0.132162602203895,622.7734375
75.001,21,75,99.7646083882036,16.0117526264278,0.112082268384995,621.609375
76,18,76,101.427153723842,10.9961205686634,0.0769728439806436,622.7734375
77,28,77,103.08969905948,17.7650698311586,0.12435548881811,621.609375
78.001,29,78,104.752244395118,18.0144187407601,0.126100931185321,622.385416666667
79.001,25,79,106.414789730756,15.0010290705942,0.10500720349416,622.385416666667
80.001,22,80,108.077335066394,21.0204297556795,0.147143008289757,623.161458333333
81.001,29,81,109.739880402032,13.3208516952948,0.0932459618670639,622.385416666667
82.001,25,82,111.40242573767,11.094399247711,0.0776607947339768,622.7734375
83,23,83,113.064971073308,15.5449625272023,0.108814737690416,622.7734375
84,27,84,114.727516408946,20.029042111061,0.140203294777427,623.161458333333
85.001,21,85,116.390061744584,19.0081012527539,0.133056708769277,623.161458333333
86.001,23,86,118.052607080222,11.0059949654577,0.0770419647582038,622.7734375
87.001,16,87,119.71515241586,19.9686558665082,0.139780591065557,623.161458333333
88.001,19,88,121.377697751498,15.0184261069907,0.105128982748935,623.549479166667
