Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,622.7734375
1.001,0,1,-23.2637464490117,21.0422610667038,0.147295827466926,622.7734375
2.001,0,2,-21.6012011133737,20.013090562537,0.140091633937759,622.7734375
3,0,3,-19.9386557777357,24.0157038687598,0.168109927081318,623.161458333333
4.001,2,4,-18.2761104420976,21.0734995973298,0.147514497181309,622.7734375
5.001,5,5,-16.6135651064596,25.0411074820425,0.175287752374298,622.7734375
6.001,7,6,-14.9510197708215,24.428226816086,0.170997587712602,622.7734375
7.001,3,7,-13.2884744351835,14.4346881990761,0.101042817393533,622.7734375
8.001,6,8,-11.6259290995454,29.0189522777326,0.203132665944128,622.7734375
9.001,5,9,-9.96338376390739,14.4342362318205,0.101039653622743,622.385416666667
10,6,10,-8.30083842826934,23.3175240520261,0.163222668364182,622.385416666667
11.001,6,11,-6.63829309263129,25.0171442489538,0.175120009742677,622.7734375
12.001,4,12,-4.97574775699325,18.8755375919655,0.132128763143759,622.7734375
13.001,5,13,-3.3132024213552,21.0139511621766,0.147097658135236,622.7734375
14.001,4,14,-1.65065708571716,11.1038430289685,0.0777269012027794,622.7734375
15.001,5,15,0.0118882499208794,18.0297707574747,0.126208395302323,623.161458333333
16,10,16,1.67443358555892,18.8761286259378,0.132132900381564,622.7734375
17.001,8,17,3.33697892119698,16.6548676182296,0.116584073327607,622.7734375
18.001,9,18,4.99952425683502,27.0184617148898,0.189129232004228,622.7734375
19,7,19,6.66206959247306,17.0111286803827,0.119077900762679,622.385416666667
20.001,12,20,8.3246149281111,21.0968543257767,0.147677980280437,622.7734375
21.001,8,21,9.98716026374915,17.7651940986246,0.124356358690372,621.997395833333
22,6,22,11.6497055993872,31.0509204043711,0.217356442830598,622.7734375
23.001,6,23,13.3122509350252,16.6556295361607,0.116589406753125,622.7734375
24.001,6,24,14.9747962706633,14.9946993737714,0.1049628956164,622.7734375
25,8,25,16.6373416063013,24.9923923157791,0.174946746210454,622.7734375
26.001,11,26,18.2998869419394,18.8754977718585,0.13212848440301,621.997395833333
27.001,11,27,19.9624322775774,17.0281219433895,0.119196853603727,622.7734375
28,11,28,21.6249776132155,26.6486344240397,0.186540440968278,622.385416666667
29.001,14,29,23.2875229488535,21.0143843460849,0.147100690422594,622.7734375
30.001,8,30,24.9500682844916,23.2917782130259,0.163042447491182,621.997395833333
31,16,31,26.6126136201296,20.0125118223914,0.140087582756739,622.7734375
32.001,10,32,28.2751589557676,15.994485101537,0.111961395710759,622.7734375
33.001,10,33,29.9377042914057,17.0286609392268,0.119200626574588,622.7734375
34,16,34,31.6002496270437,18.8552469382961,0.131986728568073,622.7734375
35.001,17,35,33.2627949626818,21.0346272033021,0.147242390423115,622.7734375
36,15,36,34.9253402983198,28.8374844707373,0.201862391295161,622.7734375
37,11,37,36.5878856339579,15.5450022262664,0.108815015583865,622.7734375
