Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,622.7734375
1,0,1,-23.2637464490117,19.0566553304271,0.133396587312989,622.7734375
2,0,2,-21.6012011133737,15.5436215083752,0.108805350558627,622.7734375
3,0,3,-19.9386557777357,25.0080175704331,0.175056122993032,622.7734375
4,3,4,-18.2761104420976,27.7355242474492,0.194148669732145,622.7734375
5.001,2,5,-16.6135651064596,24.999860000784,0.174999020005488,623.161458333333
6,4,6,-14.9510197708215,23.0154479686766,0.161108135780736,622.7734375
7.001,7,7,-13.2884744351835,21.0341594749874,0.147239116324912,623.549479166667
8.001,5,8,-11.6259290995454,19.9653468130482,0.139757427691337,623.549479166667
9.001,10,9,-9.96338376390739,20.0253300399676,0.140177310279773,623.9375
10.001,13,10,-8.30083842826934,34.4073074905596,0.240851152433917,622.7734375
11.001,6,11,-6.63829309263129,28.8442796080151,0.201909957256106,623.549479166667
12,6,12,-4.97574775699325,27.7681052211258,0.19437673654788,622.7734375
13,12,13,-3.3132024213552,22.0342809342776,0.154239966539943,623.549479166667
14,13,14,-1.65065708571716,35.0268445736813,0.245187912015769,622.7734375
15.001,12,15,0.0118882499208794,23.3127533527347,0.163189273469143,622.7734375
16,11,16,1.67443358555892,26.655998343774,0.186591988406418,621.997395833333
17.001,11,17,3.33697892119698,28.8835646851319,0.202184952795923,622.7734375
18,11,18,4.99952425683502,28.0385923184671,0.19627014622927,623.549479166667
19.001,9,19,6.66206959247306,21.0922733674081,0.147645913571857,621.609375
20,17,20,8.3246149281111,25.0117054781638,0.175081938347146,622.385416666667
21,8,21,9.98716026374915,28.8756349724365,0.202129444807056,621.609375
22.001,11,22,11.6497055993872,38.0665975123479,0.266466182586435,621.997395833333
23.001,21,23,13.3122509350252,18.9806662933136,0.132864664053195,622.385416666667
24,10,24,14.9747962706633,28.8600640982024,0.202020448687417,621.609375
25,6,25,16.6373416063013,25.5375515816905,0.178762861071833,622.385416666667
26,8,26,18.2998869419394,26.0373688317473,0.182261581822231,623.161458333333
27.001,14,27,19.9624322775774,25.5389438913844,0.178772607239691,622.385416666667
28,17,28,21.6249776132155,26.6620333977518,0.186634233784262,622.7734375
29.001,11,29,23.2875229488535,23.3192407388468,0.163234685171928,622.385416666667
30,15,30,24.9500682844916,22.2192102848281,0.155534471993796,623.161458333333
31.001,10,31,26.6126136201296,30.0735056625404,0.210514539637783,622.7734375
32.001,14,32,28.2751589557676,17.7367094125059,0.124156965887541,622.7734375
33.001,14,33,29.9377042914057,22.0148798572955,0.154104159001069,623.161458333333
34,16,34,31.6002496270437,27.9870392021455,0.195909274415018,622.7734375
35.001,16,35,33.2627949626818,26.6252909645078,0.186377036751555,623.549479166667
36.001,21,36,34.9253402983198,28.0270937915683,0.196189656540978,622.7734375
37.001,21,37,36.5878856339579,31.96937334034,0.22378561338238,623.549479166667
38,24,38,38.2504309695959,21.0495738513774,0.147347016959642,623.161458333333
39.001,16,39,39.912976305234,25.5278153295641,0.178694707306949,623.549479166667
40,15,40,41.575521640872,26.9871649043715,0.1889101543306,622.7734375
41.001,24,41,43.23806697651,26.0011622519527,0.182008135763669,621.609375
42.001,14,42,44.9006123121481,27.7614910363698,0.194330437254588,622.7734375
43.001,20,43,46.5631576477861,21.0115185144496,0.147080629601147,622.7734375
44.001,20,44,48.2257029834242,19.9979468774539,0.139985628142177,621.609375
45.001,17,45,49.8882483190622,20.0070424789526,0.140049297352668,621.997395833333
46,24,46,51.5507936547003,32.2219429653832,0.225553600757682,621.609375
47.001,19,47,53.2133389903383,17.7654130502948,0.124357891352063,622.385416666667
48.001,21,48,54.8758843259764,26.0098733479229,0.18206911343546,622.385416666667
49.001,18,49,56.5384296616144,19.9906263952833,0.139934384766983,622.385416666667
50.001,21,50,58.2009749972525,16.666664814815,0.116666653703705,622.7734375
51,26,51,59.8635203328905,26.0172364191277,0.182120654933894,622.7734375
52,26,52,61.5260656685285,20.9678081241869,0.146774656869309,623.161458333333
53.001,20,53,63.1886110041666,28.057627561248,0.196403392928736,623.161458333333
54.001,25,54,64.8511563398046,31.0368655889466,0.217258059122626,622.7734375
55,21,55,66.5137016754427,16.6369309254592,0.116458516478215,623.549479166667
56.001,22,56,68.1762470110807,32.1898571092243,0.22532899976457,623.549479166667
57,36,57,69.8387923467188,27.7667451243817,0.194367215870672,623.161458333333
58,30,58,71.5013376823568,29.9394026490383,0.209575818543268,622.7734375
59.001,47,59,73.1638830179949,27.7633716726987,0.194343601708891,622.7734375
60.001,44,60,74.8264283536329,26.0153568651575,0.182107498056103,623.161458333333
61.001,61,61,76.4889736892709,23.0259802134749,0.161181861494324,622.385416666667
62.001,56,62,78.151519024909,27.7434991432808,0.194204494002965,622.385416666667
63,47,63,79.814064360547,26.0458719897483,0.182321103928238,622.385416666667
64.001,50,64,81.4766096961851,26.6586720271332,0.186610704189932,621.609375
65,39,65,83.1391550318231,19.9936931005875,0.139955851704112,621.997395833333
66,46,66,84.8017003674612,22.9869250370389,0.160908475259273,622.385416666667
67,35,67,86.4642457030992,17.7480301073146,0.124236210751202,622.385416666667
68.001,40,68,88.1267910387373,29.0449994175977,0.203314995923184,622.7734375
69.001,32,69,89.7893363743753,30.0018361123701,0.210012852786591,623.549479166667
70.001,31,70,91.4518817100133,29.9627429936842,0.209739200955789,623.161458333333
71.001,37,71,93.1144270456514,16.6562657540514,0.11659386027836,623.161458333333
72.001,28,72,94.7769723812894,29.0258097500297,0.203180668250208,623.161458333333
73,24,73,96.4395177169275,25.007152045485,0.175050064318395,623.161458333333
74.001,26,74,98.1020630525655,25.527514998525,0.178692604989675,622.385416666667
75,24,75,99.7646083882036,31.0768125575986,0.21753768790319,621.997395833333
76.001,19,76,101.427153723842,33.3033861883975,0.233123703318782,622.7734375
77,27,77,103.08969905948,23.03404893113,0.16123834251791,621.609375
78.001,27,78,104.752244395118,27.7462795846093,0.194223957092265,623.161458333333
79.001,27,79,106.414789730756,24.4207861295263,0.170945502906684,622.7734375
80.001,31,80,108.077335066394,19.0161580294776,0.133113106206344,622.7734375
81.001,17,81,109.739880402032,29.9809987092625,0.209866990964837,623.161458333333
82.001,26,82,111.40242573767,18.0240151978496,0.126168106384947,623.161458333333
83,22,83,113.064971073308,33.3300151451589,0.233310106016112,622.7734375
84.001,23,84,114.727516408946,33.3193836180586,0.23323568532641,623.549479166667
85,18,85,116.390061744584,31.0833191700709,0.217583234190497,622.7734375
86,31,86,118.052607080222,22.0138114653133,0.154096680257193,622.7734375
87.001,24,87,119.71515241586,26.9968521670373,0.188977965169261,622.7734375
88.001,22,88,121.377697751498,19.011985155442,0.133083896088094,623.9375
89.001,24,89,123.040243087136,26.6299528383535,0.186409669868475,622.7734375
90.001,23,90,124.702788422774,32.0632511755941,0.224442758229159,622.385416666667
91.001,37,91,126.365333758412,26.6492055150087,0.186544438605061,622.385416666667
92,28,92,128.02787909405,28.9961667067614,0.20297316694733,621.609375
93,31,93,129.690424429688,32.2139360819967,0.225497552573977,623.161458333333
93.999,24,94,131.352969765326,18.8632683785933,0.132042878650153,621.609375
95,16,95,133.015515100964,26.9992899186751,0.188995029430726,621.609375
96.001,28,96,134.678060436603,32.2094565409465,0.225466195786625,622.7734375
97,25,97,136.340605772241,19.9962766932797,0.139973936852958,622.7734375
98,19,98,138.003151107879,24.4421658914241,0.171095161239969,622.7734375
99.001,29,99,139.665696443517,32.0585164100032,0.224409614870022,623.161458333333
100,21,100,141.328241779155,24.4054201775805,0.170837941243063,623.161458333333
101,26,101,142.990787114793,26.9995356079875,0.188996749255913,623.161458333333
102,23,102,144.653332450431,17.0138424622273,0.119096897235591,623.549479166667
103.001,19,103,146.315877786069,26.6494274481552,0.186545992137086,622.7734375
104.001,32,104,147.978423121707,31.0948485053428,0.2176639395374,623.549479166667
105.001,30,105,149.640968457345,24.428579439242,0.171000056074694,623.161458333333
106.001,19,106,151.303513792983,28.0036236689028,0.196025365682319,623.549479166667
107,32,107,152.966059128621,24.0473179074465,0.168331225352125,623.161458333333
108.001,25,108,154.628604464259,13.3156191213622,0.0932093338495355,622.7734375
109,28,109,156.291149799897,27.7591267289633,0.194313887102743,624.713541666667
110,20,110,157.953695135535,39.9636330938846,0.279745431657192,622.385416666667
111,23,111,159.616240471173,28.0327843412871,0.19622949038901,621.997395833333
112.001,22,112,161.278785806811,29.9988450444658,0.20999191531126,621.997395833333
113.001,12,113,162.941331142449,18.869757051878,0.132088299363146,622.7734375
114.001,25,114,164.603876478087,28.9983354955426,0.202988348468798,621.997395833333
115.001,31,115,166.266421813725,23.9952393445141,0.167966675411598,622.7734375
116.001,34,116,167.928967149363,27.0141310919742,0.189098917643819,623.549479166667
117.001,25,117,169.591512485001,15.9955644299836,0.111968951009885,622.7734375
