Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,619.28125
1.001,0,1,-23.2637464490117,13.7262475205646,0.0960837326439519,619.28125
2,0,2,-21.6012011133737,14.4421240765095,0.101094868535566,619.28125
3,0,3,-19.9386557777357,15.5553827179698,0.108887679025789,619.669270833333
4,0,4,-18.2761104420976,12.2189679037705,0.0855327753263936,620.057291666667
5,1,5,-16.6135651064596,10.0013401795841,0.0700093812570885,619.28125
6,2,6,-14.9510197708215,3.00042365982077,0.0210029656187454,619.669270833333
7,2,7,-13.2884744351835,7.99997760006272,0.055999843200439,619.669270833333
8,3,8,-11.6259290995454,13.3297550346485,0.0933082852425393,619.28125
9.001,3,9,-9.96338376390739,6.66069794123377,0.0466248855886364,619.28125
10.001,1,10,-8.30083842826934,12.0123691364999,0.084086583955499,619.28125
11.001,1,11,-6.63829309263129,14.4417566730636,0.101092296711445,619.28125
12.001,6,12,-4.97574775699325,11.0024832604719,0.0770173828233032,619.28125
13,1,13,-3.3132024213552,13.0165075348557,0.0911155527439899,619.28125
14,2,14,-1.65065708571716,8.8791918248393,0.0621543427738751,619.669270833333
15,2,15,0.0118882499208794,11.1015637662721,0.0777109463639048,619.669270833333
16.001,2,16,1.67443358555892,12.2059110564138,0.0854413773948969,619.28125
17.001,2,17,3.33697892119698,7.99697074748085,0.055978795232366,619.28125
18.001,3,18,4.99952425683502,9.99877570546362,0.0699914299382453,619.28125
19.001,2,19,6.66206959247306,11.0998090388853,0.0776986632721971,619.28125
20,1,20,8.3246149281111,15.0140696847015,0.105098487792911,619.28125
21,1,21,9.98716026374915,6.98930356981675,0.0489251249887173,619.28125
22,2,22,11.6497055993872,14.0016045838853,0.0980112320871972,619.28125
23,3,23,13.3122509350252,7.00349544457639,0.0490244681120347,619.28125
24,3,24,14.9747962706633,12.9992850393228,0.0909949952752599,619.28125
25.001,2,25,16.6373416063013,8.01064374234045,0.0560745061963831,619.28125
26.001,0,26,18.2998869419394,8.87297373167218,0.0621108161217053,619.28125
27.001,4,27,19.9624322775774,12.0148611817958,0.0841040282725704,620.057291666667
