MIN=0	0	0	0	0	0	0
MAX=300	100	511	824.634374726391	1000	100	2000
SCALE=300	5	100	500	500	50	500
DEC=0	0	0	1	0	0	0
DEF="Time" t / s	"Events" N	"Channel" n	"Energy" E / keV	"Rate" R / 1/s	"Dead time" t / %	"Voltage" U / V
0	0	0	-24.9262917846498			623.9375
1.001	0	1	-23.2637464490117	14.7607685341745	0.103325379739221	623.161458333333
2	0	2	-21.6012011133737	17.0070307064941	0.119049214945458	623.549479166667
3	0	3	-19.9386557777357	21.1034997821897	0.147724498475328	622.7734375
4	3	4	-18.2761104420976	11.0986867478906	0.0776908072352339	622.7734375
5	1	5	-16.6135651064596	14.0130124833921	0.0980910873837445	623.161458333333
6.001	6	6	-14.9510197708215	13.0075547878208	0.0910528835147454	623.549479166667
7.001	5	7	-13.2884744351835	8.00030481161332	0.0560021336812933	623.161458333333
8.001	4	8	-11.6259290995454	14.9879691571576	0.104915784100103	622.7734375
9.001	2	9	-9.96338376390739	15.5417751815612	0.108792426270929	623.549479166667
10.001	7	10	-8.30083842826934	7.00815047900709	0.0490570533530496	623.549479166667
11	1	11	-6.63829309263129	9.99808481130948	0.0699865936791663	622.7734375
12	2	12	-4.97574775699325	21.0100764326571	0.1470705350286	623.9375
13.001	4	13	-3.3132024213552	23.3024549913082	0.163117184939157	623.9375
14	1	14	-1.65065708571716	12.0152281000941	0.0841065967006584	623.161458333333
15.001	6	15	0.0118882499208794	15.5279003650055	0.108695302555038	622.7734375
16	4	16	1.67443358555892	22.0399429886784	0.154279600920749	623.161458333333
17.001	7	17	3.33697892119698	5.54568116215294	0.0388197681350706	623.549479166667
18.001	7	18	4.99952425683502	12.0207863437456	0.0841455044062192	622.7734375
19	4	19	6.66206959247306	18.8750660488524	0.132125462341967	622.385416666667
20.001	3	20	8.3246149281111	11.1029220892413	0.077720454624689	622.7734375
21	6	21	9.98716026374915	14.4311517502212	0.101018062251548	622.385416666667
22	4	22	11.6497055993872	16.6611388710368	0.116627972097257	622.385416666667
23.001	4	23	13.3122509350252	16.0197716021113	0.112138401214779	621.997395833333
24.001	5	24	14.9747962706633	13.3291435392142	0.0933040047744992	622.385416666667
25	5	25	16.6373416063013	16.0050768103642	0.11203553767255	622.7734375
26.001	8	26	18.2998869419394	14.4227574248633	0.100959301974043	621.609375
27.001	5	27	19.9624322775774	15.5554674079069	0.108888271855348	622.385416666667
28.001	8	28	21.6249776132155	11.0083961037083	0.0770587727259581	622.385416666667
29.001	8	29	23.2875229488535	6.65881444469982	0.0466117011128988	622.7734375
30	7	30	24.9500682844916	5.99945824892012	0.0419962077424409	622.7734375
31	3	31	26.6126136201296	14.0379234502007	0.098265464151405	622.385416666667
32	8	32	28.2751589557676	15.5356767940045	0.108749737558031	622.7734375
33	6	33	29.9377042914057	8.8886548209786	0.0622205837468502	623.161458333333
34.001	3	34	31.6002496270437	13.9921224350691	0.0979448570454834	622.7734375
35.001	5	35	33.2627949626818	10.9912641432589	0.0769388490028126	623.549479166667
36.001	10	36	34.9253402983198	7.00553577436891	0.0490387504205823	623.161458333333
37	8	37	36.5878856339579	20.9925434485671	0.146947804139969	622.7734375
38	11	38	38.2504309695959	14.9889411592127	0.104922588114489	622.7734375
39	13	39	39.912976305234	12.0160811213647	0.084112567849553	622.7734375
40.001	18	40	41.575521640872	11.1075986415851	0.0777531904910958	623.161458333333
41	10	41	43.23806697651	4.9962033850477	0.0349734236953339	622.7734375
42.001	6	42	44.9006123121481	15.5390427328115	0.10877329912968	622.7734375
43	11	43	46.5631576477861	17.7765768712514	0.12443603809876	622.7734375
44.001	16	44	48.2257029834242	17.9842835346191	0.125889984742334	623.161458333333
45.001	5	45	49.8882483190622	13.0169493697744	0.0911186455884207	622.7734375
46.001	12	46	51.5507936547003	13.3004457644398	0.0931031203510786	622.7734375
47	4	47	53.2133389903383	12.0105548756247	0.0840738841293729	623.549479166667
48.001	14	48	54.8758843259764	14.9895253197066	0.104926677237946	622.7734375
49	17	49	56.5384296616144	14.0324936422781	0.0982274554959464	623.161458333333
50	18	50	58.2009749972525	19.9658428796868	0.139760900157808	623.9375
51.001	20	51	59.8635203328905	9.00945271779151	0.0630661690245405	622.7734375
52.001	13	52	61.5260656685285	8.87278183226938	0.0621094728258856	622.7734375
53.001	12	53	63.1886110041666	18.011348950974	0.126079442656818	622.7734375
54.001	18	54	64.8511563398046	11.9962199910808	0.0839735399375657	623.161458333333
55	21	55	66.5137016754427	20.9999223002875	0.146999456102012	622.7734375
56.001	21	56	68.1762470110807	11.0109867625917	0.077076907338142	622.7734375
57	16	57	69.8387923467188	6.66617188857538	0.0466632032200277	622.385416666667
58	29	58	71.5013376823568	13.3260869034105	0.0932826083238737	622.7734375
59	38	59	73.1638830179949	16.9938261429623	0.118956783000736	621.609375
60	37	60	74.8264283536329	13.9928118925308	0.0979496832477156	622.385416666667
61	47	61	76.4889736892709	14.0333502568855	0.0982334517981984	621.997395833333
62	35	62	78.151519024909	17.7591425175627	0.124313997622939	622.7734375
63	35	63	79.814064360547	15.5357216176237	0.108750051323366	621.609375
64	37	64	81.4766096961851	13.0137750809232	0.0910964255664621	621.997395833333
65	31	65	83.1391550318231	13.317519518767	0.093222636631369	621.609375
66	29	66	84.8017003674612	13.0007332413548	0.0910051326894837	621.997395833333
67.001	19	67	86.4642457030992	13.0034342069741	0.0910240394488184	621.609375
68	27	68	88.1267910387373	7.76249945385272	0.054337496176969	621.997395833333
69.001	34	69	89.7893363743753	14.0092909617658	0.0980650367323609	622.385416666667
