Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,622.7734375
1.001,0,1,-23.2637464490117,20.1351641778897,0.140946149245228,622.7734375
2.001,0,2,-21.6012011133737,25.0080951203905,0.175056665842733,622.7734375
3.001,0,3,-19.9386557777357,28.0364361524237,0.196255053066966,622.7734375
4.001,3,4,-18.2761104420976,16.0156937783334,0.112109856448334,622.7734375
5,4,5,-16.6135651064596,23.3099922610826,0.163169945827578,622.385416666667
6.001,4,6,-14.9510197708215,14.4342682853033,0.101039877997123,622.7734375
7.001,5,7,-13.2884744351835,15.01912986571,0.10513390905997,622.7734375
8.001,5,8,-11.6259290995454,22.168112323165,0.155176786262155,621.997395833333
9,5,9,-9.96338376390739,15.0376768994716,0.105263738296301,622.7734375
9.999,3,10,-8.30083842826934,22.1978144919764,0.155384701443835,622.7734375
11,4,11,-6.63829309263129,21.0858175015837,0.147600722511086,622.7734375
12,5,12,-4.97574775699325,19.0329879747579,0.133230915823305,622.7734375
13.001,7,13,-3.3132024213552,15.5422962499326,0.108796073749528,622.7734375
14,6,14,-1.65065708571716,13.9908164280966,0.0979357149966762,622.7734375
15,10,15,0.0118882499208794,17.0121534824479,0.119085074377135,622.7734375
16,8,16,1.67443358555892,13.3220717420207,0.0932545021941452,622.7734375
17,8,17,3.33697892119698,24.0069788287455,0.168048851801219,622.7734375
18.001,8,18,4.99952425683502,26.631007747293,0.186417054231051,622.7734375
19.001,11,19,6.66206959247306,23.3062618154424,0.163143832708097,622.7734375
20.001,7,20,8.3246149281111,25.0046233548583,0.175032363484008,622.7734375
21.001,6,21,9.98716026374915,15.5478351916143,0.1088348463413,622.7734375
22,3,22,11.6497055993872,15.5445362065558,0.108811753445891,622.7734375
23.001,5,23,13.3122509350252,18.0263852200466,0.126184696540326,621.609375
24,10,24,14.9747962706633,19.9727837533388,0.139809486273371,622.7734375
25,11,25,16.6373416063013,22.1956318552596,0.155369422986817,622.7734375
26,9,26,18.2998869419394,17.0175399784558,0.119122779849191,622.7734375
27,7,27,19.9624322775774,14.0073188240856,0.0980512317685991,622.7734375
28.001,11,28,21.6249776132155,22.0180724338537,0.154126507036976,622.7734375
29,9,29,23.2875229488535,11.1039207055698,0.0777274449389884,622.7734375
30,14,30,24.9500682844916,28.0058812350594,0.196041168645416,622.7734375
31,10,31,26.6126136201296,19.0012445815201,0.133008712070641,622.7734375
32,7,32,28.2751589557676,15.9725766830928,0.11180803678165,622.7734375
33,14,33,29.9377042914057,18.023804037993,0.126166628265951,622.7734375
34,13,34,31.6002496270437,27.9730312006195,0.195811218404336,626.653645833333
35,10,35,33.2627949626818,16.0019202304277,0.112013441612994,622.7734375
36.001,15,36,34.9253402983198,28.0337189571617,0.196236032700132,622.7734375
37,7,37,36.5878856339579,26.6572625768132,0.186600838037692,622.7734375
38,18,38,38.2504309695959,23.3168767998408,0.163218137598886,622.7734375
39.001,21,39,39.912976305234,22.0262751436188,0.154183926005332,622.7734375
40,20,40,41.575521640872,19.971480725524,0.139800365078668,622.7734375
41.001,11,41,43.23806697651,19.012687166146,0.133088810163022,622.7734375
42,16,42,44.9006123121481,22.012304878427,0.154086134148989,622.7734375
43.001,12,43,46.5631576477861,12.986813189887,0.0909076923292089,622.7734375
44,13,44,48.2257029834242,20.0231106743403,0.140161774720382,622.7734375
