Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
0,0,0,-24.9262917846498,,,618.1171875
1,0,1,-23.2637464490117,15.8904533334463,0.111233173334124,619.669270833333
2.001,0,2,-21.6012011133737,15.9874546443406,0.111912182510384,620.057291666667
3.001,0,3,-19.9386557777357,12.2085567776691,0.0854598974436836,619.669270833333
4.001,1,4,-18.2761104420976,17.9992656299623,0.125994859409736,620.057291666667
5,1,5,-16.6135651064596,15.0344845973209,0.105241392181246,619.28125
6,2,6,-14.9510197708215,11.1052056095503,0.0777364392668521,619.28125
7.001,1,7,-13.2884744351835,12.1970529258956,0.0853793704812691,619.28125
8,3,8,-11.6259290995454,9.99723876265375,0.0699806713385763,619.28125
9.001,1,9,-9.96338376390739,14.4387010500268,0.101070907350187,619.28125
10.001,1,10,-8.30083842826934,12.0388711070304,0.0842720977492126,619.28125
11.001,4,11,-6.63829309263129,13.3218957457303,0.0932532702201121,620.057291666667
12,4,12,-4.97574775699325,6.65878710192938,0.0466115097135057,619.669270833333
13.001,3,13,-3.3132024213552,8.00615433083411,0.0560430803158388,619.28125
14,1,14,-1.65065708571716,10.9970868716877,0.0769796081018138,619.28125
15.001,1,15,0.0118882499208794,9.99287951818332,0.0699501566272832,619.28125
16.001,2,16,1.67443358555892,12.9918008744681,0.0909426061212769,619.28125
17.001,6,17,3.33697892119698,11.0064916287626,0.0770454414013385,620.057291666667
18.001,1,18,4.99952425683502,12.012752738307,0.0840892691681489,620.4453125
19,3,19,6.66206959247306,9.97640911790586,0.069834863825341,619.28125
20,7,20,8.3246149281111,14.0297824221257,0.0982084769548798,619.28125
21.001,1,21,9.98716026374915,9.98500352320849,0.0698950246624594,619.28125
22.001,3,22,11.6497055993872,10.0022795195025,0.0700159566365175,619.669270833333
23,5,23,13.3122509350252,10.9950928900432,0.0769656502303022,620.4453125
24,3,24,14.9747962706633,15.0118758950206,0.105083131265144,619.28125
25,4,25,16.6373416063013,8.99691765601105,0.0629784235920774,619.28125
26,6,26,18.2998869419394,11.1003930649184,0.077702751454429,619.28125
27.001,3,27,19.9624322775774,14.4339253204248,0.101037477242974,619.28125
28.001,6,28,21.6249776132155,11.0038722626492,0.0770271058385446,619.28125
29.001,4,29,23.2875229488535,11.1100457811657,0.0777703204681595,619.28125
30.001,5,30,24.9500682844916,5.55189438964416,0.0388632607275091,619.28125
31.001,6,31,26.6126136201296,9.00206597414106,0.0630144618189875,619.28125
32.001,6,32,28.2751589557676,17.0269707216231,0.119188795051361,619.28125
33,3,33,29.9377042914057,12.9924448932945,0.0909471142530618,619.28125
34,3,34,31.6002496270437,11.9961300484464,0.0839729103391246,619.28125
35.001,3,35,33.2627949626818,11.0053508015597,0.077037455610918,619.28125
36,8,36,34.9253402983198,12.2078820301308,0.0854551742109158,619.28125
37.001,6,37,36.5878856339579,15.9974644018923,0.111982250813246,619.28125
38.001,8,38,38.2504309695959,24.0021409909764,0.168014986936835,619.28125
39.001,13,39,39.912976305234,18.0028264437517,0.126019785106262,619.28125
40,9,40,41.575521640872,14.9933219743926,0.104953253820748,619.28125
41,10,41,43.23806697651,16.0018674179277,0.112013071925494,619.28125
42,9,42,44.9006123121481,12.9901210129696,0.0909308470907875,619.669270833333
43.001,6,43,46.5631576477861,17.0471490047172,0.119330043033021,619.28125
44.001,7,44,48.2257029834242,9.97974001890163,0.0698581801323114,619.28125
45.001,7,45,49.8882483190622,14.0177057641507,0.0981239403490549,619.669270833333
46,10,46,51.5507936547003,8.88742443883969,0.0622119710718778,619.28125
47,7,47,53.2133389903383,13.3274263218225,0.0932919842527573,619.28125
48,13,48,54.8758843259764,13.3260824637972,0.0932825772465804,619.669270833333
49,6,49,56.5384296616144,10.0013951946297,0.0700097663624075,619.28125
50,12,50,58.2009749972525,21.0371157833766,0.147259810483636,619.28125
51.001,10,51,59.8635203328905,13.3132008152117,0.0931924057064816,619.669270833333
52.001,13,52,61.5260656685285,14.4313215627034,0.101019250938924,619.28125
53.001,12,53,63.1886110041666,15.024405644529,0.105170839511703,619.669270833333
